galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
                                    0.023642261908604613,                                         0.004966221522293539,                                             64.6400702091676, 7498.549693921187, 201.3757993575675, 7699.925493278754, 0.0016188540616588023
                                     0.02173875229552329,                                          0.00034167866501905,                                            67.89036904668119, 7498.655556975034,2926.7412196909527,10425.396776665988, 0.0017996308912207703
                                      0.0241951920514826,                                       0.00011385611845999821,                                            64.53494672844762, 7499.070238104551, 8783.030528188832,16282.100766293384, 0.0027244394838525795
                                    0.020596505817815487,                                        0.0006780204771427061,                                            78.12195338329805, 7498.637356802179, 1474.894509402971,  8973.53186620515,  0.001767173558401228
                                     0.02557265941815354,                                       0.00038837012851812564,                                           58.743583894109015, 7498.193812440976,2574.8803469850986,10073.074159426074, 0.0011340973513625596
                                    0.016018425818301735,                                        0.0005966861429602642,                                            89.17049026134967, 7498.314870760327,1675.9341629069193, 9174.249033667245,  0.001280045173024061
                                    0.022350474188795447,                                         0.005324261932553663,                                            70.22723306497576, 7498.592778432763,187.83369928912836, 7686.426477721891,  0.001690125930369236
                                    0.018667342074097225,                                         0.012175755216303869,                                            81.75119339908798,7498.8960152208765, 82.14266129367351,  7581.03867651455,  0.002288827846922753
                                    0.020782129396585813,                                          0.01008036032538233,                                            72.70937168613466, 7498.487791713198, 99.21655643208057, 7597.704348145278, 0.0015216820298351388
                                    0.018688416426661063,                                          0.01062074018542838,                                            79.36975443116359, 7498.533634195146, 94.16799544876584,7592.7016296439115, 0.0015930633590519137
                                    0.020110296523568646,                                           0.0044270057143471,                                            72.89848283334307, 7498.293112643374,225.90003105813727, 7724.193143701511, 0.0012524946115114349
                                    0.025533680210588914,                                        0.0006299289616765334,                                           59.050445453931886, 7498.304179915375,1587.4975250854548,  9085.80170500083, 0.0012664332994096444
                                    0.025075603718694203,                                        0.0005459739186644021,                                            63.16242650305811,7498.4062632846435, 1831.605155083421, 9330.011418368065, 0.0014025442280240915
                                    0.025626231634196125,                                       0.00016318161196328637,                                           61.792899608063685,   7498.3408139982, 6128.157632169687,13626.498446167887, 0.0013136882071177346
                                     0.02494497929549837,                                          0.00367662510342803,                                            61.21475905051592, 7498.344382235067,272.00490475810403,7770.3492869931715, 0.0013183841309119108
                                    0.027551002498177837,                                       0.00010805953682557049,                                           56.631276808880166, 7498.172507099898,  9254.17540646023, 16752.34791356013, 0.0011101905955704058
                                      0.0240396061543495,                                         0.001421988806223397,                                            63.71473297140169, 7498.985144134796, 703.2561112131506, 8202.241255347946,  0.002502195992235223
                                    0.021398485594902757,                                        0.0003368219441448707,                                            69.51532506052486,7499.1725038131435, 2968.942085496626, 10468.11458930977, 0.0030178010032772553
                                    0.024085994669053826,                                        0.0002673847732391291,                                            63.48023116506934, 7499.126142035635, 3739.944500133564,  11239.0706421692,   0.00288108409168129
                                    0.020319767365139102,                                        0.0006434725900207431,                                            79.37686193734037, 7498.544870718764,1554.0803478807013, 9052.625218599465, 0.0016110648005183404
                                    0.024864733690266497,                                        0.0009475827408373684,                                            61.48601502354842, 7498.789856135179,1055.3330788509854, 8554.122934986164, 0.0020583007084744947
                                    0.025206785885665925,                                        0.0011742046259621245,                                            62.13973289074236, 7498.577059927722, 851.6564098676306, 8350.233469795352, 0.0016637673786282154
                                    0.018746948382526184,                                         0.009800301361155192,                                            82.04778992507426, 7499.208547204414, 102.0498665704928, 7601.258413774906,  0.003128556802701735
                                     0.02226654825272561,                                        0.0007532713968288989,                                            71.35517733882722, 7498.923922319718,1327.5567887703012,  8826.48071109002,  0.002353602017648603
